"area_id","city_id","dist_id","state_id","area_name","area_detail","area_reach_img","area_map","area_star","crime_level","area_status","area_logi","area_lati","area_type","area_pin","area_seo_kword","area_seo_mtag","area_seo_data","area_p_status"
"1","187","1","1","ANANTNAG","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2","883","1","1","BIJBEHARA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"3","1667","1","1","DOORU","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"4","3089","1","1","KOKERNAG","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"5","4413","1","1","PAHALGAM","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"6","5513","1","1","SHANGUS","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"7","678","2","1","BEERWAH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"8","1015","2","1","BUDGAM","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"9","1058","2","1","CHADOORA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"10","1167","2","1","CHARAR- E- SHRIEF","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"11","2905","2","1","KHAG","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"12","2954","2","1","KHANSAHIB","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"13","557","3","1","BARAMULLA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"14","987","3","1","BONIYAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"15","3203","3","1","KREERI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"16","4599","3","1","PATTAN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"17","4873","3","1","RAFIABAD","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"18","5720","3","1","SOPORE","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"19","5874","3","1","TANGMARG","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"20","6209","3","1","URI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"21","736","4","1","BHADERWAH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"22","1645","4","1","DODA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"23","1831","4","1","GANDOH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"24","5967","4","1","THATHRI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"25","59","5","1","AKHNOOR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"26","936","5","1","BISHNAH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"27","2420","5","1","JAMMU","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"28","5046","5","1","RANBIR SINGH PORA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"29","1676","6","1","DRASS","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"30","2777","6","1","KARGIL","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"31","5343","6","1","SANKU","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"32","5498","6","1","SHAKER CHIKTAN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"33","6451","6","1","ZANSKAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"34","507","7","1","BANI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"35","637","7","1","BASHOHLI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"36","909","7","1","BILLAWAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"37","2225","7","1","HIRANAGAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"38","2839","7","1","KATHUA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"39","2126","8","1","HANDWARA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"40","2795","8","1","KARNAH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"41","3281","8","1","KUPWARA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"42","2925","9","1","KHALSI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"43","3392","9","1","LEH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"44","4345","9","1","NUBRA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"45","2192","10","1","HAVELI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"46","3641","10","1","MANDI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"47","3828","10","1","MENDHAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"48","5790","10","1","SURANKOTE","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"49","314","11","1","AWANTIPORA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"50","4473","11","1","PAMPORE","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"51","4821","11","1","PULWAMA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"52","6103","11","1","TRAL","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"53","1018","12","1","BUDHAL","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"54","1419","12","1","DARHAL","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"55","2605","12","1","KALAKOTE","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"56","4338","12","1","NOWSHEHRA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"57","4942","12","1","RAJAURI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"58","5780","12","1","SUNDERBANI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"59","5952","12","1","THANAMANDI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"60","5738","13","1","SRINAGAR (NORTH)","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"61","5739","13","1","SRINAGAR (SOUTH)","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"62","1202","14","1","CHENANI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"63","3558","14","1","MAJALTA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"64","5018","14","1","RAMNAGAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"65","6155","14","1","UDHAMPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"66","280","620","1","ATHOLI (PADDAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"67","1236","620","1","CHHATROO","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"68","3055","620","1","KISHTWAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"69","3737","620","1","MARWAH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"70","510","621","1","BANIHAL","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"71","4999","621","1","RAMBAN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"72","1394","622","1","DAMHAL HANJIPORA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"73","1516","622","1","DEVSAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"74","3242","622","1","KULGAM","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"75","4416","622","1","PAHLOO","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"76","4863","622","1","QAIMOH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"77","493","623","1","BANDIPORA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"78","2080","623","1","GUREZ","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"79","5705","623","1","SONAWARI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"80","5290","624","1","SAMBA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"81","2868","625","1","KEEGAM","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"82","2874","625","1","KELLER","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"83","5558","625","1","SHOPIAN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"84","1820","626","1","GANDERBAL","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"85","2707","626","1","KANGAN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"86","3373","626","1","LAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"87","1998","627","1","GOOL-GULABGARH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"88","5111","627","1","REASI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"89","902","15","2","BILASPUR SADAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"90","1941","15","2","GHUMARWIN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"91","2491","15","2","JHANDUTA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"92","4067","15","2","NAINA DEVI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"93","4098","15","2","NAMHOL","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"94","5830","15","2","TALAI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"95","29","16","2","AGAHAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"96","511","16","2","BANIKHET","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"97","761","16","2","BHALAI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"98","799","16","2","BHATTIYAT","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"99","1009","16","2","BRAHMAUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"100","1091","16","2","CHAMBA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"101","1092","16","2","CHAMBA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"102","1178","16","2","CHATTARI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"103","1184","16","2","CHAURAH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"104","1329","16","2","CHOWARI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"105","1382","16","2","DALHOUSIE","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"106","2238","16","2","HOLI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"107","2916","16","2","KHAJIAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"108","4493","16","2","PANGI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"109","5278","16","2","SALOONI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"110","5281","16","2","SALUNI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"111","5584","16","2","SIHUNTA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"112","614","17","2","BARSAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"113","845","17","2","BHORANJ","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"114","1485","17","2","DEOTHSIDH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"115","1580","17","2","DHATWAL","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"116","1805","17","2","GALORE","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"117","2120","17","2","HAMIRPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"118","4016","17","2","NADAUN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"119","6046","17","2","TIRA SUJANPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"120","401","18","2","BAIJNATH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"121","609","18","2","BAROH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"122","920","18","2","BIR BILLING","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"123","1489","18","2","DERA GOPIPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"124","1528","18","2","DHAMETA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"125","1571","18","2","DHARMSALA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"126","1592","18","2","DHIRA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"127","1765","18","2","FATEHPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"128","2005","18","2","GOPALPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"129","2141","18","2","HARCHAKIAN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"130","2153","18","2","HARIPUR GULER","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"131","2276","18","2","ICHHI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"132","2295","18","2","INDORA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"133","2359","18","2","JAISINGHPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"134","2360","18","2","JAISINGHPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"135","2452","18","2","JASWAN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"136","2461","18","2","JAWALAMUKHI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"137","2462","18","2","JAWALI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"138","2711","18","2","KANGRA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"139","3961","18","2","MULTHAN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"140","4017","18","2","NADAUN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"141","4019","18","2","NADDI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"142","4057","18","2","NAGROTA BAGWAN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"143","4058","18","2","NAGROTA SURIAN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"144","4348","18","2","NURPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"145","4440","18","2","PALAMPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"146","5119","18","2","REHAN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"147","5486","18","2","SHAHPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"148","5508","18","2","SHAMIRPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"149","5575","18","2","SIDHBARI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"150","5763","18","2","SULLAH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"151","6017","18","2","THURAL","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"152","6102","18","2","TOTA RANI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"153","6444","18","2","YOL","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"154","2128","19","2","HANGRANG","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"155","2649","19","2","KALPA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"156","3909","19","2","MORANG","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"157","4276","19","2","NICHAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"158","4777","19","2","POO","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"159","4979","19","2","RALPA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"160","5114","19","2","RECKONG PEO","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"161","5320","19","2","SANGLA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"162","199","20","2","ANI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"163","512","20","2","BANJAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"164","2337","20","2","JAGATSUKH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"165","2787","20","2","KARJAN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"166","3245","20","2","KULLU","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"167","3578","20","2","MALANA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"168","3612","20","2","MANALI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"169","4031","20","2","NAGAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"170","4032","20","2","NAGAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"171","4196","20","2","NASOGI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"172","4266","20","2","NERMAND","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"173","5247","20","2","SAINJ","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"174","5688","20","2","SOLANG VALLEY","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"175","2516","21","2","JISPA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"176","2865","21","2","KAZA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"177","2900","21","2","KEYLONG","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"178","3092","21","2","KOKSAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"179","3323","21","2","LAHUL","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"180","5729","21","2","SPITI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"181","6141","21","2","UDAIPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"182","310","22","2","AUT","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"183","434","22","2","BALDWARA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"184","440","22","2","BALI CHOWKI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"185","745","22","2","BHADROTA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"186","1057","22","2","CHACHYOT","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"187","1570","22","2","DHARMPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"188","2525","22","2","JOGINDARNAGAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"189","2802","22","2","KARSOG","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"190","3179","22","2","KOTLI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"191","3314","22","2","LAD BHAROL","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"192","3640","22","2","MANDI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"193","4286","22","2","NIHRI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"194","4402","22","2","PADHAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"195","5140","22","2","REWALSAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"196","5308","22","2","SANDHOL","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"197","5382","22","2","SARKAGHAT","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"198","5778","22","2","SUNDARNAGAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"199","6014","22","2","THUNAG","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"200","797","23","2","BHATTAKUFER","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"201","1063","23","2","CHAIL","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"202","1182","23","2","CHAUPAL","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"203","1218","23","2","CHETA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"204","1302","23","2","CHIRGAON","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"205","1648","23","2","DODRA KWAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"206","2187","23","2","HATKOTI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"207","2540","23","2","JUBBAL","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"208","2546","23","2","JUMBA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"209","2549","23","2","JUNGA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"210","2552","23","2","JUTOGH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"211","2826","23","2","KASUMPATI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"212","3177","23","2","KOTKHAI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"213","3230","23","2","KUFRI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"214","3258","23","2","KUMHARSAIN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"215","3744","23","2","MASHOBRA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"216","4136","23","2","NANKHARI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"217","4170","23","2","NARKANDA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"218","4238","23","2","NAWER-VALLEY","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"219","4267","23","2","NERWA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"220","5026","23","2","RAMPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"221","5156","23","2","ROHRU","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"222","5332","23","2","SANJAULI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"223","5357","23","2","SARAHAN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"224","5432","23","2","SAWRA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"225","5457","23","2","SEONI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"226","5542","23","2","SHIMLA - RURAL","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"227","5543","23","2","SHIMLA - URBAN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"228","5555","23","2","SHOGI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"229","5973","23","2","THEOG","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"230","6029","23","2","TIKAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"231","1365","24","2","DADAHU","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"232","2154","24","2","HARIPURDHAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"233","2685","24","2","KAMRAU","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"234","3427","24","2","LOHGARG","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"235","4060","24","2","NAHAN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"236","4215","24","2","NAUNI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"237","4326","24","2","NOHRA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"238","4391","24","2","PACHHAD","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"239","4511","24","2","PAONTA SAHIB","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"240","4944","24","2","RAJBAN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"241","4947","24","2","RAJGARH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"242","4970","24","2","RAJPUR DAGHALI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"243","5133","24","2","RENUKA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"244","5169","24","2","RONHAT","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"245","5499","24","2","SHALAI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"246","238","25","2","ARKI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"247","339","25","2","BADDI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"248","1374","25","2","DAGSHAI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"249","1424","25","2","DARLAGHAT","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"250","2697","25","2","KANDAGHAT","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"251","2812","25","2","KASAULI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"252","3204","25","2","KRISHANGARH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"253","3813","25","2","MEHOG","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"254","4082","25","2","NALAGARH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"255","4809","25","2","PRWANOO","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"256","5038","25","2","RAMSHAHR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"257","5687","25","2","SOLAN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"258","6370","25","2","WAKNAGHAT","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"259","126","26","2","AMB","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"260","180","26","2","ANANDPUR SAHIB","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"261","500","26","2","BANGANA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"262","789","26","2","BHARWAIN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"263","1293","26","2","CHINTPURNI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"264","1443","26","2","DAULATPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"265","1850","26","2","GANGRET","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"266","2162","26","2","HAROLI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"267","4965","26","2","RAJPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"268","6187","26","2","UNA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"269","53","27","3","AJNALA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"270","168","27","3","AMRITSAR -I","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"271","169","27","3","AMRITSAR- II","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"272","320","27","3","BABA BAKALA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"273","657","28","3","BATHINDA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"274","5033","28","3","RAMPURA PHUL","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"275","5850","28","3","TALWANDI SABO","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"276","1753","29","3","FARIDKOT","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"277","2365","29","3","JAITU","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"278","3155","29","3","KOTAKPURA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"279","159","30","3","AMLOH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"280","648","30","3","BASSI PATHANA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"281","1764","30","3","FATEHGARH SAHIB","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"282","2927","30","3","KHAMANON","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"283","1778","31","3","FIROZPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"284","2088","31","3","GURUHARSAHAI","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"285","6457","31","3","ZIRA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"286","655","32","3","BATALA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"287","1487","32","3","DERA BABA NANAK","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"288","2079","32","3","GURDASPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"289","1438","33","3","DASUA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"290","1872","33","3","GARHSHANKAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"291","2248","33","3","HOSHIARPUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"292","3946","33","3","MUKERIAN","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"293","2387","34","3","JALANDHAR - I","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"294","2388","34","3","JALANDHAR - II","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"295","4077","34","3","NAKODAR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"296","4696","34","3","PHILLAUR","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"297","5483","34","3","SHAHKOT","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"298","852","35","3","BHULATH","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"299","2752","35","3","KAPURTHALA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"300","4688","35","3","PHAGWARA","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
